time,txt,name,username,likes,retweets,replies
2018-03-07 06:28:21 GMT,"In #Monero the original founders (then #Bytecoin) were anonymous, and after forking, the majority of the Monero core devs have been anonymous. Their value proposition is privacy, and it is mandatory. That's pretty much as cypherpunk as you can get.",Noah Ruderman,devilscompiler,131.0,17.0,2.0
2018-03-07 06:31:56 GMT,The only cryptocurrency with an anonymous creator other than Bitcoin:  Monero.,Kevin Pham,_kevin_pham,131.0,19.0,14.0
2018-03-07 15:02:51 GMT,"Huge whale account on binance got hacked. All alts sold at market price, this caused a dump for at least 20 #Altcoins. Hackers changed all BTC into monero, so #XMR price pumped. Safe your accounts, dont fall into binance pishing sites!",Cryptoinsider,cryptoinsider3,54.0,32.0,21.0
2018-03-07 19:26:19 GMT,"Third round of our  #giveway  2000 #Stellarlumens 🚀 7 DAYS left.   Just follow, retweet and like ! #crypto #btc #ethereum #hodl #cryptocrash #xrp #coinmarketcap #monero #neo #tron #trx #iota #nem #eos #bitcoin #airdrop #ltc",StellarLummensFans,yetcryptotrader,76.0,70.0,15.0
2018-03-05 09:27:08 GMT,"Second round of our  #giveway  2000 #Stellarlumens 🚀 2 DAYS left.    Just follow, retweet and like ! #crypto #btc #ethereum #hodl #cryptocrash #xrp #coinmarketcap #monero #neo #tron #trx #iota #nem #eos #bitcoin #airdrop #ltc @stellarorg",StellarLummensFans,yetcryptotrader,86.0,66.0,6.0
2018-03-05 14:50:58 GMT,"I hear that at #Pwn2Own 2018 there will mostly be US &amp; EU participants as the Chinese pwners may not attend this year due to their balls being squeezed by the .CN Gov. Too bad guys, but you may sell your #0days to @Zerodium and get paid secretly in Bitcoin or Monero 🧐",Chaouki Bekrar,cbekrar,81.0,28.0,3.0
2018-03-05 18:13:51 GMT,Fork. Marry. Kill.  Bitcoin Cash Monero Doge,Josh Olszewicz,carpenoctom,156.0,16.0,46.0
2018-03-05 19:16:25 GMT,"If you bought 10 bitcoin worth of ______ a month ago, it is currently worth ______.  Ethereum: 7.4 bitcoin Ripple: 8.9  Bitcoin Cash: 8.6  Litecoin: 10.9  Cardano: 5.7  NEO: 8.5  Stellar: 6.8  Monero: 12.2  EOS: 6.8  IOTA: 7.7  DASH: 8.2  NEM: 4.9",ODELL,odell,230.0,43.0,12.0
2018-02-28 13:45:55 GMT,TOP Privacy coin in the Future? If other please comment why? Vote and Retweet! #privacy #Anonymous #crypto #cryptocurrency #bitcoin #btc #spectrecoin #xspec #monero #xmr #verge #xvg #xvgfam #zoin #zoi #sumokoin #sumo #deeponion #onion #btcp #bitcoinprivate #tron #trx #ripple #xrp,Crypto Investments Guide,cryptoinvest18,100.0,76.0,41.0
2018-02-28 17:57:47 GMT,🚀💰700 $XRP 💎🚀3 WINNERS 🚀🌠  1. Follow🌈 2. RT 📢 3. Like 💯 🚤⛴⛵Get on the boat of hope and win by being part of the biggest cryptocommunity had ever built! #eth  #Ripple #XRP #EOS #Litecoin #Cardano  #dash  #Monero #LTC #Giveaway #airdrop #0x #ark #bitcoin #bch #crypto,CryptoCoin Ambassador,coinambassador,93.0,75.0,23.0
2018-02-28 18:36:15 GMT,"Second round of our  #giveway  2000 #Stellarlumens 🚀 to kickstart our new #stellar #xlm  community twitter account !  Just follow, retweet and like ! #crypto #btc #ethereum #hodl #cryptocrash #xrp #coinmarketcap #monero #neo #tron #trx #iota #nem #eos #bitcoin #airdrop #ltc",StellarLummensFans,yetcryptotrader,65.0,51.0,7.0
2018-02-26 19:07:12 GMT,"2  Days to  #giveway  2000 #Stellarlumens 🚀 to kickstart our new #stellar #xlm  community twitter account !  Just follow, retweet and like ! #crypto #btc #ethereum #hodl #cryptocrash #xrp #coinmarketcap #monero #neo #tron #trx #iota #nem #eos #bitcoin #airdrop #ltc #litecoin",StellarLummensFans,yetcryptotrader,36.0,36.0,2.0
2018-02-24 18:43:38 GMT,"4  Days to  #giveway  2000 #Stellarlumens 🚀 to kickstart our new #stellar #xlm  community twitter account !  Just follow, retweet and like ! #crypto #btc #ethereum #hodl #cryptocrash #xrp #coinmarketcap #monero #neo #tron #trx #iota #nem #eos #bitcoin #airdrop #ltc #litecoin",StellarLummensFans,yetcryptotrader,74.0,56.0,18.0
2018-02-22 10:34:04 GMT,"Trying to pass off centralized altcoins as “cryptocurrencies” is on the verge of “coming home to roost.”  “Civil wars” at Ethereum and Monero are indisputably underway - and it’s only a matter of time at BCash, no matter how powerful a dictator Roger Ver is.",Andy Hoffman🇸🇻,andy_hoffman_cg,89.0,16.0,8.0
2018-02-22 13:38:26 GMT,What is the best privacy and anonymous coin? 🤔  @VsyncCrypto @DeepOnionx @zcash @monerocurrency  #VSX #DeepOnion #Monero #Zcash #privacycoin #Anonymous #cryptocurrency #CRYPTO #blockchain #cryptomarket #XMR #ZEC,Crypto Neo ⚡️,crypto_neo_doc,55.0,38.0,28.0
